x,y
-1.9784772562558401,1.1665789856111843
-1.9871089920214173,1.159538015894458
-1.9956754579135263,1.152458959238423
-2.004176700935377,1.145342237800332
-2.0126127684379975,1.1381882700081596
-2.0209837080958373,1.1309974706157198
-2.0292895678830667,1.1237702507569725
-2.037530396050552,1.1165070179995324
-2.04570624110349,1.1092081763973927
-2.0538171517796773,1.1018741265428784
-2.061863177028403,1.094505265617842
-2.06984436598994,1.0871019874441146
-2.077760767975626,1.079664682533225
-2.0856124324485084,1.0721937381354
-2.093399409004544,1.0646895382878583
-2.101121747354334,1.0571524638624088
-2.108779497305382,1.0495828926123687
-2.116372708744855,1.041981199218809
-2.12390143162284,1.0343477553361426
-2.1313657159360786,1.0266829296370648
-2.138765611712161,1.0189870878568574
-2.1461011689941807,1.0112605928370695
-2.1533724378258188,1.0035038045685827
-2.160579468236861,0.9957170802340746
-2.1677223102291263,0.987900774249889
-2.1748010137627984,0.9800552383073252
-2.1818156287431494,0.9721808214133546
-2.1887662050076435,0.9642778699307765
-2.1956527923134117,0.9563467276178216
-2.2024754403250832,0.9483877356672148
-2.209234198602969,0.9404012327447043
-2.2159291165915844,0.9323875550270695
-2.2225602436084997,0.9243470362396139
-2.2291276288335147,0.9162800076931554
-2.235631321298144,0.9081867983205201
-2.242071369875404,0.90006773471255
-2.2484478232698977,0.8919231411536337
-2.2547607300081847,0.883753339656767
-2.261010138429429,0.8755586499981534
-2.26719609667632,0.8673393897513523
-2.2733186526862545,0.8590958743209827
-2.279377854182777,0.8508284169759909
-2.2853737486672685,0.8425373288824896
-2.2913063834108756,0.8342229191361771
-2.297175805446679,0.8258854947943429
-2.3029820615620875,0.8175253609074684
-2.308725198291457,0.8091428205504293
-2.314405261908924,0.8007381748533076
-2.320022298421452,0.7923117230318195
-2.325576353562081,0.7838637624173675
-2.331067472783377,0.7753945884867225
-2.3364957012510756,0.7669044948913425
-2.3418610838379137,0.7583937734863365
-2.3471636651176437,0.7498627143590778
-2.352403489359227,0.7413116058574745
-2.3575806005212008,0.7327407346179038
-2.3626950422462123,0.7241503855928154
-2.36774685785572,0.7155408420780112
-2.3727360903448513,0.7069123857396059
-2.3776627823774157,0.6982652966406773
-2.3825269762810724,0.6895998532676082
-2.3873287140426402,0.6809163325561296
-2.392068037303554,0.6722150099170682
-2.396744987355458,0.6634961592618052
-2.4013596051359345,0.6547600530274512
-2.405911931224367,0.6460069622017439
-2.410402005837928,0.6372371563476714
-2.4148298688276917,0.6284509036278295
-2.419195559674871,0.6196484708285162
-2.423499117487169,0.6108301233835686
-2.427740580995247,0.6019961253979484
-2.4319199885493052,0.5931467396710802
-2.4360373781157696,0.5842822277199466
-2.4400927872740863,0.575402849801947
-2.44408625321362,0.5665088649375232
-2.4480178127306496,0.557600530932557
-2.4518875022254645,0.5486781044005447
-2.4556953576995553,0.5397418407845519
-2.4594414147528942,0.5307919943789555
-2.4631257085813094,0.5218288183509743
-2.4667482739739457,0.5128525647619944
-2.4703091453108086,0.5038634845886939
-2.4738083565603946,0.4948618277439698
-2.477245941277401,0.4858478430976724
-2.4806219326005134,0.47682177849715096
-2.483936363250273,0.4677838807876144
-2.487189265527015,0.4587343958323117
-2.490380671308884,0.4496735685325351
-2.493510612049917,0.4406016428474509
-2.4965791187781976,0.4315188618137611
-2.4995862220940754,0.4224254675651997
-2.502531952168455,0.4133217013518681
-2.505416338741145,0.4042078035594118
-2.508239411119273,0.3950840137280446
-2.5110011981757574,0.38595057057142057
-2.5137017283478436,0.3768077119953606
-2.5163410296356936,0.3676556751164349
-2.5189191296010356,0.3584946962804057
-2.521436055365866,0.3493250110805338
-2.523891833611208,0.34014685437575204
-2.5262864905759184,0.33096046030870885
-2.5286200520555524,0.321766062323686
-2.5308925434012717,0.31256389318439287
-2.533103989518805,0.30335418499164146
-2.535254414867458,0.2941371692009043
-2.5373438434591638,0.2849130766397596
-2.5393722988575873,0.27568213752522586
-2.5413398041772677,0.2664445814809895
-2.543246382082807,0.25720063755452865
-2.545092054788103,0.24795053423413593
-2.54687684405562,0.2386944994658434
-2.5486007711957055,0.22943276067025262
-2.5502638570659424,0.22016554475927294
-2.5518661220705434,0.2108930781527708
-2.553407586159784,0.201615586795133
-2.55488826882947,0.1923332961717469
-2.556308189120447,0.1830464313254005
-2.5576673656181432,0.173755216872605
-2.558965816452148,0.164459877019843
-2.5602035592958257,0.1551606355797448
-2.561380611365967,0.14585771598719594
-2.5624969894224687,0.13655134131537852
-2.5635527097680524,0.12724173429174912
-2.564547788248012,0.11792911731395599
-2.5654822402499966,0.10861371246569843
-2.5663560807038235,0.09929574153253082
-2.5671693240813234,0.08997542601761407
-2.5679219843962167,0.08065298715741726
-2.568614075204021,0.07132864593737186
-2.569245609601989,0.062002623107481614
-2.5698166002290743,0.05267513919789019
-2.5703270592659306,0.04334641453440961
-2.5707769984349387,0.03401666925401186
-2.571166429000261,0.024686123320286402
-2.571495361767928,0.015354996538866036
-2.5717638070859534,0.006023508572823792
-2.5719717748444735,-0.003308121041956621
-2.572119274475922,-0.012639672881434253
-2.5722063149552263,-0.02197092761808568
-2.5722329048000385,-0.031301666005598555
-2.5721990520709888,-0.040631668863581424
-2.5721047643719706,-0.04996071706228721
-2.571950048850452,-0.05928859150734796
-2.571734912197817,-0.06861507312451813
-2.5714593606497327,-0.07793994284442417
-2.5711233999865457,-0.08726298158731753
-2.570727035533707,-0.09658397024782892
-2.5702702721622233,-0.10590268967972102
-2.5697531142891403,-0.11521892068063741
-2.5691755658780493,-0.12453244397684476
-2.5685376304396272,-0.1338430402079664
-2.5678393110322024,-0.14315048991170393
-2.56708061026235,-0.15245457350854533
-2.5662615302855163,-0.16175507128645597
-2.565382072806675,-0.17105176338555092
-2.5644422390810093,-0.1803444297827454
-2.5634420299146257,-0.1896328502763811
-2.5623814456652987,-0.19891680447082588
-2.5612604862432455,-0.208196071761044
-2.5600791511119314,-0.2174704313171345
-2.5588374392889066,-0.22673966206883547
-2.5575353493466753,-0.23600354268999083
-2.5561728794135967,-0.2452618515829778
-2.554750027174819,-0.25451436686309226
-2.5532667898732453,-0.26376086634288887
-2.551723164310535,-0.27300112751647415
-2.5501191468481377,-0.28223492754374935
-2.5484547334083634,-0.29146204323460057
-2.5467299194754873,-0.30068225103303325
-2.5449447000968908,-0.30989532700124905
-2.5430990698842377,-0.31910104680366147
-2.541193023014691,-0.32829918569084826
-2.5392265532321643,-0.3374895184834375
-2.5371996538486146,-0.34667181955592463
-2.535112317745373,-0.35584586282041786
-2.5329645373745158,-0.365011421710309
-2.5307563047602786,-0.37416826916386686
-2.528487611500509,-0.38331617760775055
-2.5261584487681668,-0.3924549189404397
-2.5237688073128632,-0.40158426451557894
-2.521318677462449,-0.41070398512523326
-2.5188080491246456,-0.41981385098305196
-2.5162369117887238,-0.4289136317073378
-2.513605254527232,-0.43800309630401846
-2.5109130659977708,-0.44708201314951734
-2.508160334444819,-0.45615014997352094
-2.5053470477016115,-0.4652072738416391
-2.5024731931920683,-0.4742531511379558
-2.4995387579327786,-0.4832875475474666
-2.4965437285350385,-0.49231022803840063
-2.4934880912069457,-0.5013209568444226
-2.4903718317555534,-0.5103194974467127
-2.4871949355890806,-0.5193056125559209
-2.483957387719184,-0.528279064093992
-2.4806591727632945,-0.5372396131758581
-2.4773002749470123,-0.5461870200909963
-2.4738806781065716,-0.555121044284846
-2.470400365691371,-0.564041444340085
-2.4668593207665714,-0.5729479779577584
-2.4632575260157643,-0.5818404019382591
-2.459594963743714,-0.5907184721621543
-2.455871615879171,-0.599581943570856
-2.4520874639777643,-0.6084305701471309
-2.4482424892249686,-0.6172641048954459
-2.4443366724391526,-0.626082299822147
-2.4403699940747092,-0.6348849059154655
-2.43634243422527,-0.6436716731253493
-2.4322539726270045,-0.6524423503431152
-2.428104588662009,-0.6611966853809175
-2.4238942613617867,-0.6699344249510301
-2.419622969410818,-0.6786553146449368
-2.4152906911502297,-0.6873590989122268
-2.4108974045815623,-0.6960455210392902
-2.4064430873706337,-0.7047143231278106
-2.4019277168515107,-0.713365246073049
-2.3973512700305846,-0.7219980295419162
-2.3927137235907554,-0.7306124119508282
-2.38801505389573,-0.7392081304433404
-2.3832552369944304,-0.747784920867557
-2.378434248625526,-0.7563425177533089
-2.3735520642220806,-0.7648806542890981
-2.368608658916328,-0.7733990622988025
-2.3636040075445734,-0.7818974722181354
-2.3585380846522246,-0.7903756130708571
-2.3534108644989598,-0.7988332124447318
-2.348222321064032,-0.8072699964672255
-2.342972428051716,-0.8156856897809402
-2.337661158896898,-0.8240800155187787
-2.3322884867708207,-0.8324526952788347
-2.326854384586975,-0.8408034490990034
-2.3213588250071537,-0.8491319954313074
-2.315801780447666,-0.8574380511159307
-2.3101832230857173,-0.8657213313549587
-2.304503124865962,-0.8739815496858137
-2.2987614575072284,-0.8822184179543857
-2.292958192509427,-0.8904316462878482
-2.2870933011606427,-0.898620943067155
-2.281166754544415,-0.9067860148992125
-2.2751785235472175,-0.9149265665887201
-2.2691285788661335,-0.9230423011096736
-2.263016891016742,-0.9311329195765246
-2.2568434303412124,-0.9391981212149899
-2.2506081670166167,-0.9472376033325047
-2.2443110710634677,-0.955251061288312
-2.2379521123544834,-0.9632381884631828
-2.2315312606235898,-0.971198676228759
-2.225048485475164,-0.9791322139165138
-2.218503756393529,-0.9870384887863208
-2.2118970427526987,-0.9949171859946255
-2.2052283138263946,-1.0027679885622123
-2.1984975387983234,-1.010590577341559
-2.191704686772738,-1.0183846309837723
-2.1848497267852807,-1.0261498259050943
-2.1779326278141227,-1.0338858362529761
-2.1709533587914005,-1.0415923338717081
-2.1639118886149644,-1.049268988267598
-2.1568081861604456,-1.056915466573692
-2.1496422202936483,-1.0645314335140272
-2.1424139598832785,-1.072116551367411
-2.1351233738140203,-1.079670479930713
-2.1277704309999623,-1.0871928764816685
-2.1203551003983945,-1.0946833957411777
-2.1128773510239762,-1.1021416898350958
-2.1053371519632913,-1.1095674082555047
-2.097734472389799,-1.1169601978214556
-2.090069281579192,-1.1243197026391734
-2.082341548925176,-1.1316455640617156
-2.0745512439556744,-1.138937420648073
